시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
오리초등학교,37.344351,127.115379,0.15244431003188955,-0.09332654322041836,-0.9936786447361424,-0.5000874003977321,-0.04738043406557689,-0.8534058900941088,1.6977319774014559,1.210695588900589,0.11688513759996066,-0.23174213775961364,0
이매초등학교,37.39721,127.126493,-0.25599138854411624,-1.2826417222088256,-0.591391067964846,0.7447566621379961,-1.3293349139932735,-0.05130282666938391,-0.3703385931096312,0.22607274615047493,-0.29805710087989956,0.6483569154952137,0
청솔초등학교,37.354657,127.1141,0.5608800086078953,-0.6030330485011642,-0.8931067505433183,-0.5000874003977321,-0.48238230013430367,-1.462103456194223,0.2205387127506794,0.22607274615047493,0.11688513759996066,-0.26830680158731307,0
당촌초등학교,37.373689,127.131262,0.5608800086078953,-1.2826417222088256,-0.3902472795791977,-0.5000874003977321,-1.3293349139932735,-1.033212996070659,-0.3703385931096312,0.22607274615047493,0.5318273760798209,0.13367322274751595,0
한솔초등학교,37.366777,127.118015,-0.25599138854411624,-1.4525438906357409,-0.7925348563504941,-0.5000874003977321,-2.0015990236302943,-0.2791860437828,-1.5520932048302523,0.22607274615047493,-1.12794157783962,0.08863355848402521,0
수내초등학교,37.367765,127.124663,-0.25599138854411624,-0.6030330485011642,-0.591391067964846,-0.5000874003977321,-0.8523559374354752,-0.16144356238332383,1.1068546715411454,1.210695588900589,-0.29805710087989956,1.312029523852358,0
성남송현초등학교,37.405458,127.116346,0.15244431003188955,-0.09332654322041836,2.124050075241405,0.7447566621379961,0.18988180950271666,-1.033212996070659,-0.3703385931096312,0.22607274615047493,0.9467696145596811,1.1685808776475637,0
판교초등학교,37.387282,127.091443,0.5608800086078953,0.9260864673410735,0.9171873449275157,-0.5000874003977321,0.49217228183856615,0.052158491184618974,1.1068546715411454,0.22607274615047493,0.5318273760798209,2.0620388495511897,0
성남동초등학교,37.449215,127.162178,-1.0728627856961277,1.0959886357679887,-0.18910349119354947,-1.7449314629334605,0.5818161294618577,0.7772595122642638,-0.3703385931096312,0.22607274615047493,-1.12794157783962,-0.0063688930671178924,0
태평초등학교,37.444953,127.131694,2.194622802911918,1.6056951410487346,1.5206187100844606,0.22809969543105096,1.4461302349541634,1.4692218399750487,1.4022933244713005,2.451173666456634,2.191596329999262,-1.5450480132614453,0
