도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,총인구수,어린이 총인구,어린이 비율(%),발생건수
-1.4812984842721335,-0.7729352169280795,-0.49081917377202183,-1.7449314629334605,0.29688714875934413,0.2419749459989004,-1.5520932048302523,0.22607274615047493,-1.5428838163194802,-0.13934948546386058,-0.7843834412735355,-1.0938519288731068,0
0.969315707183901,-0.43313088007424894,0.4143278739633952,0.22809969543105096,0.29688714875934413,0.052158491184618974,1.4022933244713005,1.210695588900589,0.9467696145596811,0.24234481500709423,0.1725120469333324,-0.0063688930671178924,0
-0.664427087120122,1.6056951410487346,0.8166154507346917,0.22809969543105096,1.1644363914755873,0.9037313686286234,-0.3703385931096312,0.22607274615047493,-0.7129993393597598,-0.49368528393938704,-1.0319848030079974,-1.220494860377597,0
-0.664427087120122,-0.26322871164733364,1.3194749216988122,-0.5000874003977321,0.8248857600575533,-1.725175323781445,-0.6657772460397865,0.22607274615047493,-0.7129993393597598,-0.13934948546386058,-0.7843834412735355,-1.0938519288731068,0
0.5608800086078953,-0.09332654322041836,0.9171873449275157,-0.5000874003977321,-0.32435732613726603,-1.462103456194223,-0.07489994017947589,0.22607274615047493,0.5318273760798209,-0.7464778423771448,-0.45068010224419486,0.4636998269585539,0
0.969315707183901,1.265890804194904,1.0177592391203398,-0.5000874003977321,1.3934906613440665,-1.725175323781445,3.470363894982387,0.22607274615047493,0.9467696145596811,0.3013239856246071,0.06081218449673304,-0.23174213775961364,0
-1.0728627856961277,-1.2826417222088256,-1.2953943273146147,1.1455069396219675,-1.0737519613502355,-0.2791860437828,1.4022933244713005,0.22607274615047493,-1.12794157783962,0.1504778451487612,0.9800089691312487,1.312029523852358,0
0.15244431003188955,-0.43313088007424894,-0.6919629621576701,0.22809969543105096,-0.6570708043562525,-0.16144356238332383,-0.07489994017947589,0.22607274615047493,0.5318273760798209,1.1443690250079428,0.7938425317369163,-0.1397215984436386,0
-0.25599138854411624,-0.09332654322041836,-0.08853159700072535,-0.5000874003977321,0.29688714875934413,-1.033212996070659,1.4022933244713005,1.210695588900589,0.5318273760798209,0.3013239856246071,0.06081218449673304,-0.23174213775961364,0
-0.25599138854411624,0.24647779363341224,0.4143278739633952,-0.5000874003977321,0.07549112484458337,0.2419749459989004,0.81141601861099,0.22607274615047493,-0.29805710087989956,2.062462755128211,1.7963487971053957,0.08863355848402521,0
-0.664427087120122,-1.1127395537819103,-0.49081917377202183,0.22809969543105096,-0.18009182779845417,-2.0363233025055325,-0.07489994017947589,0.22607274615047493,-0.29805710087989956,0.5231870375959543,0.7635904856603374,0.45590766638928365,3
0.15244431003188955,1.0959886357679887,1.922906286855757,0.7447566621379961,1.1644363914755873,-0.5422579113700216,-0.07489994017947589,0.22607274615047493,0.11688513759996066,-0.7464778423771448,-0.45068010224419486,0.4636998269585539,0
0.5608800086078953,-0.26322871164733364,-0.08853159700072535,0.7447566621379961,-0.6570708043562525,0.052158491184618974,0.81141601861099,0.22607274615047493,1.3617118530395413,2.062462755128211,1.7963487971053957,0.08863355848402521,0
0.969315707183901,-0.6030330485011642,0.6154716623490435,0.22809969543105096,0.18988180950271666,-0.2791860437828,0.5159773656808347,0.22607274615047493,0.5318273760798209,1.1443690250079428,0.7938425317369163,-0.1397215984436386,0
0.5608800086078953,-0.09332654322041836,-0.08853159700072535,-0.5000874003977321,-0.32435732613726603,-1.462103456194223,-0.3703385931096312,1.210695588900589,0.5318273760798209,2.062462755128211,1.7963487971053957,0.08863355848402521,0
0.5608800086078953,0.9260864673410735,-0.08853159700072535,0.22809969543105096,-0.6570708043562525,0.14970441634076345,0.5159773656808347,0.22607274615047493,0.11688513759996066,-0.8780866361867316,-0.3082627776375307,1.1685808776475637,0
0.5608800086078953,2.285303814756396,0.11261219138492287,1.472943757966779,0.6668607860605149,0.6406595010414018,0.5159773656808347,0.22607274615047493,0.11688513759996066,-0.032968110336374,1.0577334567433823,1.7932016646999858,0
1.377751405759907,3.474618993744803,1.7217624984701088,0.22809969543105096,0.397403214365252,0.6406595010414018,-0.3703385931096312,0.22607274615047493,1.3617118530395413,-0.032968110336374,1.0577334567433823,1.7932016646999858,0
1.377751405759907,0.7561842989141582,0.6154716623490435,0.22809969543105096,0.29688714875934413,0.3295115223173138,2.2886092832617666,0.22607274615047493,1.3617118530395413,-0.7184281782260424,0.2576831920412394,2.0620388495511897,0
0.5608800086078953,-0.26322871164733364,1.8223343926629327,-1.7449314629334605,0.397403214365252,0.5680277276266412,0.2205387127506794,1.210695588900589,0.9467696145596811,-0.7212504236950446,-0.38505643306269277,0.5609365543204062,0
0.5608800086078953,-0.6030330485011642,0.3137559797705711,0.22809969543105096,-0.6570708043562525,-1.462103456194223,0.81141601861099,0.22607274615047493,0.11688513759996066,-0.7212504236950446,-0.38505643306269277,0.5609365543204062,0
-0.25599138854411624,0.07657562520649694,-1.496538115700263,-0.5000874003977321,0.9691512583963652,-0.5422579113700216,-1.2566545519000971,0.22607274615047493,-0.29805710087989956,-0.49368528393938704,-1.0319848030079974,-1.220494860377597,0
0.969315707183901,1.0959886357679887,-0.3902472795791977,1.472943757966779,0.07549112484458337,0.052158491184618974,-0.07489994017947589,0.22607274615047493,0.9467696145596811,-0.4033734289313205,-1.1232063573312203,-1.483371439749995,0
0.5608800086078953,1.265890804194904,1.3194749216988122,2.561521447275543,0.8248857600575533,1.4692218399750487,2.879486589122077,0.22607274615047493,0.9467696145596811,0.24234481500709423,0.1725120469333324,-0.0063688930671178924,0
-1.0728627856961277,-0.9428373853549948,0.6154716623490435,-0.5000874003977321,-0.6570708043562525,-1.725175323781445,-0.9612158989699418,0.22607274615047493,-0.7129993393597598,-0.13934948546386058,-0.7843834412735355,-1.0938519288731068,0
-1.0728627856961277,-0.6030330485011642,-0.18910349119354947,-0.5000874003977321,0.29688714875934413,1.4248923584103237,-1.2566545519000971,0.22607274615047493,-1.12794157783962,-0.13934948546386058,-0.7843834412735355,-1.0938519288731068,0
