연번,위도,경도,보호구역아이디,시도명,시군구명,대상시설명,관할경찰서명,데이터기준일자,이미지명,비고
"333",37.4387590000,127.1649510000,성남-01-026,경기도,성남시 중원구,대일초등학교,성남중원경찰서,"2022-08-11",성남-01-026-C-01.jpeg,""
"334",37.4392940000,127.1641750000,성남-01-026,경기도,성남시 중원구,대일초등학교,성남중원경찰서,"2022-08-11",성남-01-026-C-02.jpeg,""
"335",37.4394120000,127.1640090000,성남-01-026,경기도,성남시 중원구,대일초등학교,성남중원경찰서,"2022-08-11",성남-01-026-C-03.jpeg,""
"336",37.4386710000,127.1629530000,성남-01-026,경기도,성남시 중원구,대일초등학교,성남중원경찰서,"2022-08-11",성남-01-026-C-04.jpeg,""
"337",37.4379010000,127.1638270000,성남-01-026,경기도,성남시 중원구,대일초등학교,성남중원경찰서,"2022-08-11",성남-01-026-C-05.jpeg,""
"338",37.4309880000,127.1511580000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-01.jpeg,""
"339",37.4310990000,127.1511070000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-02.jpeg,""
"340",37.4313110000,127.1510430000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-03.jpeg,""
"341",37.4318520000,127.1508260000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-04.jpeg,""
"342",37.4319870000,127.1507810000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-05.jpeg,""
"343",37.4320710000,127.1507420000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-06.jpeg,""
"344",37.4328990000,127.1503850000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-07.jpeg,""
"345",37.4312250000,127.1512990000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-08.jpeg,""
"346",37.4313060000,127.1512770000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-09.jpeg,""
"347",37.4311980000,127.1513170000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-10.jpeg,""
"348",37.4307720000,127.1516350000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-02",성남-01-027-C-11.jpeg,""
"349",37.4308630000,127.1522230000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-12.jpeg,""
"350",37.4308860000,127.1521320000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-13.jpeg,""
"351",37.4304170000,127.1523990000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-14.jpeg,""
"352",37.4311680000,127.1535250000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-15.jpeg,""
"353",37.4307720000,127.1516350000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-16.jpeg,""
"354",37.4304020000,127.1515720000,성남-01-027,경기도,성남시 중원구,대하초등학교,성남중원경찰서,"2022-09-01",성남-01-027-C-17.jpeg,""
"355",37.4366880000,127.1469040000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-01.jpeg,""
"356",37.4366880000,127.1469040000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-02.jpeg,""
"357",37.4367980000,127.1471530000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-03.jpeg,""
"358",37.4367980000,127.1471530000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-04.jpeg,""
"359",37.4368340000,127.1472350000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-05.jpeg,""
"360",37.4368690000,127.1471730000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-06.jpeg,""
"361",37.4369760000,127.1474210000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-07.jpeg,""
"362",37.4369850000,127.1474510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-08.jpeg,""
"363",37.4371890000,127.1480460000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-09.jpeg,""
"364",37.4372210000,127.1479840000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-10.jpeg,""
"365",37.4374160000,127.1485580000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-11.jpeg,""
"366",37.4374050000,127.1485310000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-12.jpeg,""
"367",37.4371480000,127.1488510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-13.jpeg,""
"368",37.4370780000,127.1488620000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-14.jpeg,""
"369",37.4370120000,127.1490490000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-15.jpeg,""
"370",37.4370640000,127.1490210000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-16.jpeg,""
"371",37.4370120000,127.1490490000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-17.jpeg,""
"372",37.4370120000,127.1490490000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-18.jpeg,""
"373",37.4367620000,127.1491130000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-19.jpeg,""
"374",37.4364010000,127.1493690000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-20.jpeg,""
"375",37.4362890000,127.1494060000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-21.jpeg,""
"376",37.4363190000,127.1495510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-22.jpeg,""
"377",37.4360830000,127.1497160000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-23.jpeg,""
"378",37.4360830000,127.1497160000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-24.jpeg,""
"379",37.4361980000,127.1496340000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-25.jpeg,""
"380",37.4367050000,127.1492650000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-26.jpeg,""
"381",37.4374610000,127.1487610000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-27.jpeg,""
"382",37.4375170000,127.1487730000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-28.jpeg,""
"383",37.4375170000,127.1487730000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-29.jpeg,""
"384",37.4375620000,127.1487780000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-30.jpeg,""
"385",37.4375580000,127.1487590000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-31.jpeg,""
"386",37.4376510000,127.1490860000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-32.jpeg,""
"387",37.4376910000,127.1490710000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-33.jpeg,""
"388",37.4375860000,127.1494060000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-34.jpeg,""
"389",37.4375860000,127.1494060000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-35.jpeg,""
"390",37.4376470000,127.1493610000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-36.jpeg,""
"391",37.4376920000,127.1496490000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-37.jpeg,""
"392",37.4377030000,127.1494880000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-38.jpeg,""
"393",37.4377310000,127.1497510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-39.jpeg,""
"394",37.4377310000,127.1497510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-40.jpeg,""
"395",37.4377720000,127.1500510000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-41.jpeg,""
"396",37.4378350000,127.1499880000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-42.jpeg,""
"397",37.4378350000,127.1499880000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-43.jpeg,""
"398",37.4378410000,127.1500450000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-44.jpeg,""
"399",37.4379360000,127.1502260000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-45.jpeg,""
"400",37.4379290000,127.1502140000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-46.jpeg,""
"401",37.4384180000,127.1509440000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-47.jpeg,""
"402",37.4384180000,127.1509440000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-48.jpeg,""
"403",37.4393710000,127.1506990000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-49.jpeg,""
"404",37.4392170000,127.1507310000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-50.jpeg,""
"405",37.4393320000,127.1505690000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-51.jpeg,""
"406",37.4398760000,127.1503730000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-52.jpeg,""
"407",37.4399460000,127.1503210000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-53.jpeg,""
"408",37.4400430000,127.1499780000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-54.jpeg,""
"409",37.4401290000,127.1499040000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-55.jpeg,""
"410",37.4401290000,127.1499040000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-56.jpeg,""
"411",37.4402120000,127.1501140000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-57.jpeg,""
"412",37.4402680000,127.1500790000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-58.jpeg,""
"413",37.4404530000,127.1501180000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-59.jpeg,""
"414",37.4408280000,127.1509390000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-60.jpeg,""
"415",37.4416980000,127.1524190000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-61.jpeg,""
"416",37.4416980000,127.1524190000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-62.jpeg,""
"417",37.4412370000,127.1514050000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-63.jpeg,""
"418",37.4408040000,127.1504490000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-64.jpeg,""
"419",37.4405920000,127.1499770000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-65.jpeg,""
"420",37.4403880000,127.1495110000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-66.jpeg,""
"421",37.4399340000,127.1484530000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-67.jpeg,""
"422",37.4397190000,127.1479660000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-68.jpeg,""
"423",37.4397050000,127.1479350000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-69.jpeg,""
"424",37.4395730000,127.1476330000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-70.jpeg,""
"425",37.4396170000,127.1482090000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-71.jpeg,""
"426",37.4401250000,127.1493540000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-72.jpeg,""
"427",37.4402480000,127.1496540000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-73.jpeg,""
"428",37.4402640000,127.1496880000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-74.jpeg,""
"429",37.4394710000,127.1478780000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-75.jpeg,""
"430",37.4394820000,127.1479010000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-76.jpeg,""
"431",37.4393530000,127.1471440000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-77.jpeg,""
"432",37.4393440000,127.1471290000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-78.jpeg,""
"433",37.4391460000,127.1466830000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-79.jpeg,""
"434",37.4385190000,127.1457240000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-80.jpeg,""
"435",37.4385190000,127.1457240000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-81.jpeg,""
"436",37.4388610000,127.1465090000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-82.jpeg,""
"437",37.4391360000,127.1471320000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-83.jpeg,""
"438",37.4391810000,127.1472280000,성남-01-028,경기도,성남시 중원구,성남제일초등학교,성남중원경찰서,"2022-08-31",성남-01-028-C-84.jpeg,""
"439",37.4520380000,127.1495160000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-01.jpeg,""
"440",37.4523280000,127.1504180000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-02.jpeg,""
"441",37.4525320000,127.1506310000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-03.jpeg,""
"442",37.4520140000,127.1522460000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-04.jpeg,""
"443",37.4515570000,127.1520310000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-05.jpeg,""
"444",37.4515460000,127.1520380000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-06.jpeg,""
"445",37.4508740000,127.1511530000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-07.jpeg,""
"446",37.4517360000,127.1499340000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-08.jpeg,""
"447",37.4517380000,127.1499480000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-09.jpeg,""
"448",37.4510290000,127.1514950000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-10.jpeg,""
"449",37.4509390000,127.1513820000,성남-01-029,경기도,성남시 수정구,성남북초등학교,성남수정경찰서,"2022-08-17",성남-01-029-C-11.jpeg,""
"450",37.4401110000,127.1321990000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-01.jpeg,""
"451",37.4356080000,127.1343760000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-02.jpeg,""
"452",37.4364740000,127.1337410000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-03.jpeg,""
"453",37.4362270000,127.1329030000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-04.jpeg,""
"454",37.4358190000,127.1315690000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-05.jpeg,""
"455",37.4364570000,127.1312710000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-06.jpeg,""
"456",37.4370650000,127.1309890000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-07.jpeg,""
"457",37.4376550000,127.1332020000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-08.jpeg,""
"458",37.4368020000,127.1326330000,성남-01-030,경기도,성남시 수정구,성남수정초등학교,성남수정경찰서,"2022-08-11",성남-01-030-C-09.jpeg,""
"459",37.4441760000,127.1351040000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-01.jpeg,""
"460",37.4441040000,127.1351610000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-02.jpeg,""
"461",37.4437910000,127.1352950000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-03.jpeg,""
"462",37.4436550000,127.1355440000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-04.jpeg,""
"463",37.4436190000,127.1355490000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-05.jpeg,""
"464",37.4434640000,127.1354470000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-06.jpeg,""
"465",37.4431980000,127.1357520000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-07.jpeg,""
"466",37.4441160000,127.1341210000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-08.jpeg,""
"467",37.4441110000,127.1341150000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-09.jpeg,""
"468",37.4438670000,127.1333690000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-10.jpeg,""
"469",37.4436560000,127.1326450000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-11.jpeg,""
"470",37.4436860000,127.1325770000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-12.jpeg,""
"471",37.4446170000,127.1320710000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-13.jpeg,""
"472",37.4452930000,127.1317520000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-14.jpeg,""
"473",37.4457810000,127.1334410000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-15.jpeg,""
"474",37.4450430000,127.1337120000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-16.jpeg,""
"475",37.4447640000,127.1348590000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-17.jpeg,""
"476",37.4443970000,127.1351990000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-18.jpeg,""
"477",37.4455620000,127.1326510000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-19.jpeg,""
"478",37.4456840000,127.1325690000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-20.jpeg,""
"479",37.4455620000,127.1326510000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-21.jpeg,""
"480",37.4456610000,127.1324850000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-22.jpeg,""
"481",37.4457910000,127.1329090000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-23.jpeg,""
"482",37.4459250000,127.1333750000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-24.jpeg,""
"483",37.4459250000,127.1333750000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-25.jpeg,""
"484",37.4460820000,127.1339210000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-26.jpeg,""
"485",37.4461480000,127.1341210000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-27.jpeg,""
"486",37.4454280000,127.1322020000,성남-01-031,경기도,성남시 수정구,수진초등학교,성남수정경찰서,"2022-09-01",성남-01-031-C-28.jpeg,""
"487",37.4449060000,127.1481740000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-01.jpeg,""
"488",37.4449720000,127.1480610000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-02.jpeg,""
"489",37.4452510000,127.1486780000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-03.jpeg,""
"490",37.4453650000,127.1485710000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-04.jpeg,""
"491",37.4455130000,127.1490260000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-05.jpeg,""
"492",37.4460470000,127.1494540000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-06.jpeg,""
"493",37.4460580000,127.1494680000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-07.jpeg,""
"494",37.4461210000,127.1493040000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-08.jpeg,""
"495",37.4449550000,127.1508130000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-09.jpeg,""
"496",37.4466640000,127.1492970000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-10.jpeg,""
"497",37.4465610000,127.1492940000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-11.jpeg,""
"498",37.4469120000,127.1492660000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-12.jpeg,""
"499",37.4471320000,127.1492970000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-13.jpeg,""
"500",37.4457240000,127.1515630000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-14.jpeg,""
"501",37.4451280000,127.1508130000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-15.jpeg,""
"502",37.4441180000,127.1497750000,성남-01-032,경기도,성남시 수정구,희망대초등학교,성남수정경찰서,"2022-08-11",성남-01-032-C-16.jpeg,""
"503",37.4480410000,127.1287470000,성남-01-033,경기도,성남시 수정구,성남서초등학교,성남수정경찰서,"2022-08-11",성남-01-033-C-01.jpeg,""
"504",37.4482530000,127.1295430000,성남-01-033,경기도,성남시 수정구,성남서초등학교,성남수정경찰서,"2022-08-11",성남-01-033-C-02.jpeg,""
"505",37.4487830000,127.1308030000,성남-01-033,경기도,성남시 수정구,성남서초등학교,성남수정경찰서,"2022-08-11",성남-01-033-C-03.jpeg,""
"506",37.4485760000,127.1300970000,성남-01-033,경기도,성남시 수정구,성남서초등학교,성남수정경찰서,"2022-08-11",성남-01-033-C-04.jpeg,""
"507",37.4483950000,127.1294970000,성남-01-033,경기도,성남시 수정구,성남서초등학교,성남수정경찰서,"2022-08-11",성남-01-033-C-05.jpeg,""
