SIGUN_NM,SIGUN_CD,STATION_NM_INFO,STATION_ID,STATION_MANAGE_NO,STATION_DIV_NM,JURISD_INST_NM,LOCPLC_LOC,ENG_STATION_NM_INFO,WGS84_LOGT,WGS84_LAT
성남시,41130,성남소방서,204000054,5045.0,노변정류장,경기도 성남시,경기도 성남시 수정구 수진동,Seongnam Fire Station ,127.1340667,37.43625
성남시,41130,복정동주민센터,204000113,5026.0,노변정류장,경기도 성남시,경기도 성남시 수정구 복정동,Bojeong-dong Community Center,127.1260667,37.46605
성남시,41130,동서울대학교,204000112,5025.0,노변정류장,경기도 성남시,경기도 성남시 수정구 복정동,Dong Seoul University ,127.1255833,37.46035
성남시,41130,복정파출소,204000111,5028.0,노변정류장,경기도 성남시,경기도 성남시 수정구 복정동,Bokjeong Police Box,127.12625,37.4540667
성남시,41130,가천대역.가천대학교,204000110,5143.0,노변정류장,경기도 성남시,경기도 성남시 수정구 복정동,"Gachon University Station, Gachon University ",127.12635,37.4502
성남시,41130,태평고개,204000109,5034.0,노변정류장,경기도 성남시,경기도 성남시 수정구 태평동,Taepyeong Gogae,127.1281333,37.4442167
성남시,41130,태평3동행정복지센터,204000108,5144.0,노변정류장,경기도 성남시,경기도 성남시 수정구 태평동,Taepyeong 3-dong Community Center ,127.1331167,37.44565
성남시,41130,태평오거리,204000107,5050.0,노변정류장,경기도 성남시,경기도 성남시 수정구 태평동,Taepyeong Ogeori,127.13435,37.4457833
성남시,41130,(구)시청.신흥1동주민센터,204000105,5061.0,노변정류장,경기도 성남시,경기도 성남시 수정구 신흥동,"(Former) City Hall, Sinheung 1-dong Community Center",127.1404833,37.4433667
성남시,41130,산성동,204000104,5106.0,노변정류장,경기도 성남시,경기도 성남시 수정구 산성동,Sanseong-dong,127.1540333,37.4585333
성남시,41130,장미마을,206000141,7211.0,노변정류장,경기도 성남시,경기도 성남시 수정구 야탑동,Jangmi Maeul ,127.1305333,37.41395
성남시,41130,낙생초등학교,206000606,7419.0,노변정류장,경기도 성남시,경기도 성남시 수정구 판교동,Naksaeng Elementary School,127.0981167,37.3936
성남시,41130,백현마을3단지,206000537,7420.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,Baekhyeon Maeul 3-danji,127.11815,37.3917833
성남시,41130,한솔고교.정자동주민센터,206000465,7423.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,"Hansol High School, Jeongja-dong Community Center",127.1149667,37.3668667
성남시,41130,신백현중학교.단독택지,206000704,7424.0,노변정류장,경기도 성남시,경기도 성남시 수정구 백현동,"Shinbaekhyun Middle School, ",127.1110333,37.3853167
성남시,41130,한진7단지(마을),206000463,7425.0,노변정류장,경기도 성남시,경기도 성남시 수정구 정자동,KT Hosuing Exhibition Center,127.115,37.3610167
성남시,41130,범한프라자,206000747,7659.0,노변정류장,경기도 성남시,경기도 성남시 수정구 서현동,Beomhan Plaza,127.1390667,37.3715167
성남시,41130,구공단파출소,205000118,6123.0,노변정류장,경기도 성남시,경기도 성남시 중원구 상대원동,Gugongdan Police Box,127.1739333,37.4373333
