시설물명,위도,경도,카테고리
직진및좌회전 표지_236,37.450709,127.165735,도로안전표지
비보호좌회전 표지_237,37.450194,127.163324,도로안전표지
서행 표지_238,37.45362,127.161718,도로안전표지
유턴 표지_239,37.428237,127.137873,도로안전표지
유턴 표지_240,37.421394,127.128688,도로안전표지
유턴 표지_241,37.429875,127.129399,도로안전표지
좌회전금지 표지_242,37.432663,127.128707,도로안전표지
신호준수 표지_243,37.428909,127.120148,도로안전표지
비보호좌회전 표지_244,37.430332,127.118888,도로안전표지
직진및좌회전 표지_245,37.434977,127.173777,도로안전표지
비보호좌회전 표지_246,37.434217,127.170964,도로안전표지
직진및좌회전 표지_247,37.441099,127.171416,도로안전표지
비보호좌회전 표지_248,37.44063,127.172583,도로안전표지
비보호좌회전 표지_249,37.442157,127.17058,도로안전표지
유턴금지 표지_250,37.422742,127.170581,도로안전표지
서행 표지_251,37.436255,127.143529,도로안전표지
횡단보도 표지_252,37.414853,127.148675,도로안전표지
제한속도 표지_253,37.413897,127.149771,도로안전표지
제한속도 표지_254,37.414623,127.151648,도로안전표지
제한속도 표지_255,37.414154,127.154815,도로안전표지
시간 표지_256,37.41473,127.158001,도로안전표지
시간 표지_257,37.41473,127.158001,도로안전표지
좌회전금지 표지_258,37.41473,127.158001,도로안전표지
비보호좌회전 표지_259,37.415669,127.150426,도로안전표지
비보호좌회전 표지_260,37.41701,127.150763,도로안전표지
제한속도 표지_261,37.416862,127.153275,도로안전표지
직진및좌회전 표지_262,37.417625,127.154591,도로안전표지
직진및좌회전 표지_263,37.415141,127.159087,도로안전표지
제한속도 표지_264,37.412106,127.163409,도로안전표지
횡단보도 표지_265,37.418731,127.183579,도로안전표지
직진및좌회전 표지_266,37.420932,127.183103,도로안전표지
비보호좌회전 표지_267,37.420932,127.183103,도로안전표지
비보호좌회전 표지_268,37.428494,127.131262,도로안전표지
비보호좌회전 표지_269,37.428345,127.13265,도로안전표지
비보호좌회전 표지_270,37.428376,127.133811,도로안전표지
횡단보도 표지_271,37.428567,127.136342,도로안전표지
진입금지 표지_272,37.44267,127.156547,도로안전표지
유턴 표지_273,37.43644,127.150501,도로안전표지
횡단보도 표지_274,37.418554,127.127775,도로안전표지
횡단보도 표지_275,37.418578,127.125538,도로안전표지
횡단보도 표지_276,37.417458,127.124777,도로안전표지
비보호좌회전 표지_277,37.418954,127.130776,도로안전표지
비보호좌회전 표지_278,37.418949,127.132258,도로안전표지
어린이보호 표지_279,37.419026,127.13463,도로안전표지
비보호좌회전 표지_280,37.418388,127.134923,도로안전표지
비보호좌회전 표지_281,37.417566,127.13752,도로안전표지
제한속도 표지_282,37.457578,127.165818,도로안전표지
서행 표지_283,37.457087,127.166517,도로안전표지
주정차금지 표지_284,37.456086,127.1676,도로안전표지
시간 표지_285,37.454599,127.164188,도로안전표지
어린이보호 표지_286,37.454833,127.162688,도로안전표지
횡단보도 표지_287,37.433399,127.131026,도로안전표지
제한속도 표지_288,37.429845,127.127769,도로안전표지
제한속도 표지_289,37.429528,127.125807,도로안전표지
제한속도 표지_290,37.429579,127.123927,도로안전표지
비보호좌회전 표지_291,37.416643,127.155233,도로안전표지
횡단보도 표지_292,37.434374,127.158594,도로안전표지
비보호좌회전 표지_293,37.4346957901,127.1766,도로안전표지
비보호좌회전 표지_294,37.44393,127.1635,도로안전표지
유턴표지_295,37.415879,127.128769,도로안전표지
유턴표지_296,37.413071,127.128481,도로안전표지
유턴표지_297,37.413089,127.127282,도로안전표지
유턴표지_298,37.408772,127.128389,도로안전표지
유턴표지_299,37.400835,127.128194,도로안전표지
유턴표지_300,37.392361,127.127945,도로안전표지
유턴표지_301,37.383028,127.121482,도로안전표지
직진및좌회전표지_302,37.376234,127.121344,도로안전표지
유턴표지_303,37.373914,127.110574,도로안전표지
최고속도제한표지_304,37.373914,127.110574,도로안전표지
직진후직좌표지_305,37.366183645,127.1080629275,도로안전표지
유턴표지_306,37.368175,127.107223,도로안전표지
보행자보호표지_307,37.366183645,127.1080629275,도로안전표지
유턴표지_308,37.362505,127.107527,도로안전표지
유턴표지_309,37.360852,127.107616,도로안전표지
유턴표지_310,37.355536,127.109027,도로안전표지
유턴표지_311,37.354241,127.109196,도로안전표지
최고속도제한표지_312,37.349285,127.108276,도로안전표지
유턴표지_313,37.346586,127.109228,도로안전표지
최고속도제한표지_314,37.343979,127.109242,도로안전표지
최고속도제한표지_315,37.342856,127.106947,도로안전표지
유턴표지_316,37.341327,127.108066,도로안전표지
최고속도제한표지_317,37.339419,127.108706,도로안전표지
직진및좌회전표지_318,37.415501,127.137441,도로안전표지
유턴표지_319,37.413191,127.140995,도로안전표지
유턴표지_320,37.40898,127.143245,도로안전표지
최고속도제한표지_321,37.407488,127.142199,도로안전표지
유턴표지_322,37.382217,127.137875,도로안전표지
직진및좌회전표지_323,37.378596,127.136649,도로안전표지
일방통행표지_324,37.376982,127.133406,도로안전표지
최고속도제한표지_325,37.374442,127.129517,도로안전표지
직진및좌회전표지_326,37.376234,127.121344,도로안전표지
일방통행표지_327,37.369102,127.122001,도로안전표지
유턴표지_328,37.369386,127.121671,도로안전표지
유턴표지_329,37.362359,127.119353,도로안전표지
최고속도제한표지_330,37.360043,127.119349,도로안전표지
직진후좌회전표지_331,37.353909,127.118815,도로안전표지
최고속도제한표지_332,37.352824,127.116437,도로안전표지
유턴표지_333,37.351707,127.115456,도로안전표지
유턴표지_334,37.350259,127.114797,도로안전표지
직진및좌회전표지_335,37.346658,127.106299,도로안전표지
최고속도제한표지_336,37.346756,127.103766,도로안전표지
유턴금지표지_337,37.373327,127.105326,도로안전표지
유턴표지_338,37.36294,127.105032,도로안전표지
유턴금지표지_339,37.359518,127.105208,도로안전표지
최고속도제한표지_340,37.342528,127.103968,도로안전표지
최고속도제한표지_341,37.340596,127.103986,도로안전표지
최고속도제한표지_342,37.338766,127.106677,도로안전표지
최고속도제한표지_343,37.336954,127.107033,도로안전표지
유턴표지_344,37.41411,127.142027,도로안전표지
최고속도제한표지_345,37.415425,127.138017,도로안전표지
좌회전금지표지표지_346,37.416272,127.134657,도로안전표지
유턴표지_347,37.415501,127.137441,도로안전표지
비보호좌회전표지표지_348,37.416128,127.131236,도로안전표지
횡단보도표지_349,37.415694,127.122595,도로안전표지
횡단보도표지_350,37.415224,127.124358,도로안전표지
직진후좌회전표지_351,37.413196,127.123288,도로안전표지
횡단보도표지_352,37.407326,127.126613,도로안전표지
비보호좌회전표지_353,37.40193,127.12607,도로안전표지
유턴표지_354,37.40104,127.125265,도로안전표지
비보호좌회전표지_355,37.39721,127.126493,도로안전표지
직진및좌회전표지_356,37.393807,127.125845,도로안전표지
위험표지_357,37.393154,127.125984,도로안전표지
유턴표지_358,37.392346,127.124986,도로안전표지
비보호좌회전표지_359,37.387224,127.1205,도로안전표지
유턴표지_360,37.391351,127.120899,도로안전표지
최고속도제한표지_361,37.389535,127.123507,도로안전표지
최고속도제한표지_362,37.388319,127.124899,도로안전표지
최고속도제한표지_363,37.388712,127.127744,도로안전표지
최고속도제한표지_364,37.383902,127.131278,도로안전표지
유턴표지_365,37.384296,127.128664,도로안전표지
횡단보도표지_366,37.380755,127.13353,도로안전표지
유턴표지_367,37.377022,127.138411,도로안전표지
최고속도제한표지_368,37.374658,127.141369,도로안전표지
직진및좌회전표지_369,37.371421,127.146686,도로안전표지
횡단보도표지_370,37.370249,127.147535,도로안전표지
유턴표지_371,37.369519,127.147876,도로안전표지
직진및좌회전표지_372,37.393458,127.121648,도로안전표지
최고속도제한표지_373,37.385327,127.118893,도로안전표지
직진및좌회전표지_374,37.384037,127.120268,도로안전표지
주정차금지표지_375,37.383028,127.121482,도로안전표지
유턴표지_376,37.377317,127.133373,도로안전표지
횡단보도표지_377,37.373689,127.131262,도로안전표지
최고속도제한표지_378,37.373814,127.133281,도로안전표지
유턴표지_379,37.369412,127.138148,도로안전표지
유턴표지_380,37.367487,127.140847,도로안전표지
최고속도제한표지_381,37.366073,127.142124,도로안전표지
비보호좌회전표지_382,37.367114,127.145571,도로안전표지
최고속도제한표지_383,37.384959,127.115374,도로안전표지
유턴표지_384,37.381301,127.116506,도로안전표지
횡단보도표지_385,37.380769,127.117142,도로안전표지
최고속도제한표지_386,37.373513,127.121823,도로안전표지
횡단보도표지_387,37.370989,127.12619,도로안전표지
일방통행표지_388,37.373978,127.136853,도로안전표지
비보호좌회전표지_389,37.373814,127.133281,도로안전표지
최고속도제한표지_390,37.371367,127.13357,도로안전표지
최고속도제한표지_391,37.371468,127.129754,도로안전표지
비보호좌회전표지_392,37.367689,127.128194,도로안전표지
비보호좌회전표지_393,37.367179,127.126748,도로안전표지
좌회전금지표지_394,37.366758,127.126269,도로안전표지
최고속도제한표지_395,37.364608,127.124798,도로안전표지
서행표지_396,37.364696,127.12334,도로안전표지
유턴표지_397,37.364696,127.12334,도로안전표지
비보호좌회전표지_398,37.362549,127.121557,도로안전표지
비보호좌회전표지_399,37.360359,127.121111,도로안전표지
비보호좌회전표지_400,37.359293,127.122726,도로안전표지
서행표지_401,37.359527,127.120613,도로안전표지
비보호좌회전표지_402,37.359496,127.111735,도로안전표지
일방통행표지_403,37.374099,127.11945,도로안전표지
비보호좌회전표지_404,37.373475,127.118598,도로안전표지
