도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
-0.2917299829957891,1.5045591875379085,0.7100448203496372,0.5614282074362117,0.48758147573931626,1.8291345041601477,1.2865769751194178,0.709034713409338,2.366079935787398,1.9282406400745176,0
-0.2917299829957891,-0.5755392072810674,0.03045768666379147,-1.806155755032396,-0.1979427892385524,-2.7463115017700575,0.7160080557186325,-0.7267016572786755,-0.06678451431657975,1.9282406400745176,0
-0.2917299829957891,-1.5000273827561676,-1.13454882822623,-1.806155755032396,-0.3760769581465041,-0.45858849880495506,-0.4251297830829381,-0.7267016572786755,-0.5533574043373752,-0.024108051267097093,0
-0.2917299829957891,-0.8066612511498424,-0.26079394205871387,-0.3123765890323427,-0.3760769581465041,-2.7463115017700575,-0.6153194228831999,-0.7267016572786755,-1.1615735168633696,-0.024108051267097093,0
-0.2917299829957891,0.11782692432525788,-1.13454882822623,0.5614282074362117,-0.5752140166271691,-0.45858849880495506,0.4782710059683053,0.709034713409338,0.41978837570421573,-0.024108051267097093,0
-0.2917299829957891,-0.8066612511498424,-1.13454882822623,-0.3123765890323427,-1.0616012231243734,-0.45858849880495506,-0.4251297830829381,0.709034713409338,-0.06678451431657975,-0.024108051267097093,0
-0.2917299829957891,-0.5755392072810674,-0.06662618957704364,0.5614282074362117,0.2456393241391445,-0.45858849880495506,-0.37758237313287263,0.709034713409338,-0.9182870718529719,-0.024108051267097093,0
-0.2917299829957891,-0.5755392072810674,-0.06662618957704364,0.5614282074362117,-0.1979427892385524,-0.45858849880495506,-0.37758237313287263,0.709034713409338,-0.9182870718529719,-0.024108051267097093,0
-0.2917299829957891,-0.3444171634122923,-1.13454882822623,1.1814025769677103,-0.03680083238775859,1.3058035670446777,-0.5677720129331344,-0.7267016572786755,-1.0399302943581707,-0.33978661138936816,0
-0.2917299829957891,-0.1132951195435172,-0.6491294470220543,0.5614282074362117,-0.03680083238775859,0.14047351923099557,-0.37758237313287263,2.6069749586734394,0.054858708188619126,-0.33978661138936816,0
-0.2917299829957891,-1.2689053388873928,-1.13454882822623,-0.3123765890323427,-0.1979427892385524,0.14047351923099557,-0.6153194228831999,2.1447710840973517,-0.796643849347773,-0.33978661138936816,0
-0.2917299829957891,-0.5755392072810674,-1.13454882822623,0.5614282074362117,-0.3760769581465041,0.9848040116955713,-0.853056472633527,-0.7267016572786755,-1.0399302943581707,-0.33978661138936816,0
-0.2917299829957891,-0.8066612511498424,-0.8432971995037245,-0.3123765890323427,-1.7471254881022427,-0.45858849880495506,-0.9481512925336579,-0.7267016572786755,-0.31007095932697754,-0.33978661138936816,0
-0.2917299829957891,-0.8066612511498424,-0.8432971995037245,-0.3123765890323427,-1.7471254881022427,-0.45858849880495506,-0.9481512925336579,-0.7267016572786755,-0.31007095932697754,-0.33978661138936816,0
-0.2917299829957891,-0.3444171634122923,-1.0374649519853947,1.1814025769677103,-0.3760769581465041,1.3058035670446777,-0.5677720129331344,-0.7267016572786755,-1.0399302943581707,-0.33978661138936816,0
-0.2917299829957891,-0.5755392072810674,-0.7462133232628895,-0.3123765890323427,-0.03680083238775859,1.583866029731522,-0.9481512925336579,1.5488866511833155,-0.796643849347773,-0.33978661138936816,0
-0.2917299829957891,0.11782692432525788,-0.6491294470220543,0.5614282074362117,-0.3760769581465041,0.14047351923099557,-0.5202246029830689,0.709034713409338,-0.06678451431657975,-0.33978661138936816,0
-0.2917299829957891,-0.5755392072810674,0.4187931916271319,0.5614282074362117,0.3709344780840012,1.3058035670446777,-0.47267719303300354,-0.7267016572786755,0.054858708188619126,-0.33978661138936816,0
-0.2917299829957891,-1.5000273827561676,-1.13454882822623,-1.806155755032396,-4.09094843105239,-2.7463115017700575,-0.9481512925336579,-0.7267016572786755,-1.2832167393685685,-3.0759437774643716,0
-0.2917299829957891,-0.8066612511498424,-0.5520455707812192,-0.3123765890323427,-0.1979427892385524,-0.45858849880495506,-0.9481512925336579,-0.7267016572786755,-0.796643849347773,-3.0759437774643716,0
-0.2917299829957891,-0.3444171634122923,-0.9403810757445596,-1.806155755032396,-0.3760769581465041,-0.45858849880495506,-0.7579616527333962,-0.7267016572786755,-1.0399302943581707,-3.0759437774643716,0
-0.2917299829957891,-1.5000273827561676,-1.13454882822623,-1.806155755032396,-1.0616012231243734,-0.45858849880495506,-0.9481512925336579,-0.7267016572786755,-1.1615735168633696,-0.28305237506160114,0
-0.2917299829957891,-0.8066612511498424,-0.6491294470220543,1.1814025769677103,0.2456393241391445,-0.45858849880495506,0.14543913631784722,1.5488866511833155,-0.4317141818321764,-0.28305237506160114,0
-0.2917299829957891,0.348948968194033,0.515877067867967,0.5614282074362117,1.2102657171790467,0.14047351923099557,-0.18739273333261086,-0.7267016572786755,0.176501930693818,-0.28305237506160114,0
-0.2917299829957891,-0.1132951195435172,0.9042125728313075,-1.806155755032396,1.4813587783064384,0.6051421203111171,0.09789172636778178,-0.7267016572786755,1.3929341557458068,-0.024108051267097093,0
-0.2917299829957891,0.348948968194033,0.7100448203496372,0.5614282074362117,1.4175507956142184,0.14047351923099557,-0.18739273333261086,-0.7267016572786755,0.29814515319901685,-0.28305237506160114,0
-0.2917299829957891,-0.1132951195435172,-0.06662618957704364,0.5614282074362117,-0.3760769581465041,0.14047351923099557,0.0027969064676508985,-0.7267016572786755,-0.06678451431657975,-0.28305237506160114,0
3.4278273002005224,-1.0377832950186177,-0.6491294470220543,-0.3123765890323427,0.2456393241391445,-1.302918991269531,-0.47267719303300354,0.709034713409338,-0.4317141818321764,-0.28305237506160114,0
-0.2917299829957891,0.8111930559315832,1.0983803253129778,0.5614282074362117,1.7149310570294742,0.6051421203111171,1.001292515419025,2.1447710840973517,1.271290933240608,-0.024108051267097093,0
-0.2917299829957891,2.197925319144234,0.7100448203496372,1.6622920580605405,1.967745984803643,0.9848040116955713,3.4737578328224283,-0.7267016572786755,2.6093663807977956,-0.024108051267097093,0
-0.2917299829957891,0.8111930559315832,0.3217093153862968,-0.3123765890323427,-0.5752140166271691,0.9848040116955713,0.9537451054689597,-0.7267016572786755,0.7847180432198124,0.9960709137233889,0
-0.2917299829957891,2.891291450750559,2.7488062214071745,0.5614282074362117,1.6021752253455064,0.9848040116955713,2.712999273621381,0.709034713409338,2.6093663807977956,0.9960709137233889,0
3.4278273002005224,1.9668032752754585,1.9721352114804935,0.5614282074362117,1.2822217198257742,0.9848040116955713,2.332619994020858,0.709034713409338,1.8795070457666023,0.9960709137233889,0
-0.2917299829957891,2.4290473630130087,2.8458900976480095,0.5614282074362117,1.6594929472143902,0.14047351923099557,1.9046933044702687,0.709034713409338,1.7578638232614034,-0.28305237506160114,0
-0.2917299829957891,1.2734371436691334,0.9042125728313075,-1.806155755032396,0.11031024835070036,-1.302918991269531,-0.13984532338254543,-0.7267016572786755,0.7847180432198124,0.9960709137233889,0
-0.2917299829957891,1.0423150998003583,0.6129609441088022,0.5614282074362117,0.9739686822365208,-0.45858849880495506,0.2405339562179781,-0.7267016572786755,0.29814515319901685,-0.28305237506160114,0
-0.2917299829957891,0.5800710120628081,0.3217093153862968,0.5614282074362117,0.9739686822365208,0.14047351923099557,-0.04475050348241454,-0.7267016572786755,0.176501930693818,-0.28305237506160114,0
3.4278273002005224,-0.3444171634122923,0.03045768666379147,0.5614282074362117,-0.3760769581465041,-0.45858849880495506,-0.5677720129331344,-0.7267016572786755,-0.6750006268425741,-0.28305237506160114,0
3.4278273002005224,-0.5755392072810674,-0.35787781829954896,-1.806155755032396,-0.5752140166271691,-0.45858849880495506,-0.7579616527333962,-0.7267016572786755,-1.1615735168633696,-0.28305237506160114,0
-0.2917299829957891,-0.3444171634122923,-0.35787781829954896,-0.3123765890323427,-0.03680083238775859,-0.45858849880495506,-0.3300349631828072,-0.7267016572786755,0.176501930693818,0.9960709137233889,2
-0.2917299829957891,-0.3444171634122923,-0.35787781829954896,-0.3123765890323427,-0.03680083238775859,-0.45858849880495506,-0.3300349631828072,-0.7267016572786755,0.176501930693818,0.9960709137233889,2
-0.2917299829957891,0.11782692432525788,0.2246254391454617,-0.3123765890323427,-0.1979427892385524,0.14047351923099557,-0.13984532338254543,-0.7267016572786755,0.054858708188619126,0.9960709137233889,2
-0.2917299829957891,0.11782692432525788,0.2246254391454617,-0.3123765890323427,-0.1979427892385524,0.14047351923099557,-0.13984532338254543,-0.7267016572786755,0.054858708188619126,0.9960709137233889,2
-0.2917299829957891,-0.8066612511498424,-0.9403810757445596,-1.806155755032396,-0.5752140166271691,-1.302918991269531,-0.9481512925336579,0.709034713409338,-1.1615735168633696,0.9960709137233889,0
-0.2917299829957891,0.11782692432525788,0.3217093153862968,0.5614282074362117,0.2456393241391445,0.6051421203111171,0.09789172636778178,-0.7267016572786755,0.176501930693818,-0.28305237506160114,0
-0.2917299829957891,1.2734371436691334,2.166302963962164,1.6622920580605405,0.5966974548479048,0.6051421203111171,1.5718614348198106,0.709034713409338,0.9063612657250113,0.9960709137233889,0
-0.2917299829957891,1.0423150998003583,0.8071286965904724,1.6622920580605405,0.11031024835070036,0.6051421203111171,1.096387335319156,0.709034713409338,0.6630748207146135,-0.28305237506160114,0
-0.2917299829957891,0.8111930559315832,1.5837997065171532,1.1814025769677103,0.5966974548479048,0.9848040116955713,0.9537451054689597,0.709034713409338,0.5414315982094147,-0.28305237506160114,0
-0.2917299829957891,0.11782692432525788,-0.5520455707812192,0.5614282074362117,-0.5752140166271691,0.6051421203111171,-0.37758237313287263,2.6069749586734394,-0.5533574043373752,0.9960709137233889,0
-0.2917299829957891,-0.5755392072810674,-0.26079394205871387,-0.3123765890323427,-0.1979427892385524,0.6051421203111171,-0.9006038825835925,-0.7267016572786755,-0.9182870718529719,0.9960709137233889,0
-0.2917299829957891,-0.5755392072810674,-0.26079394205871387,-0.3123765890323427,-0.3760769581465041,0.6051421203111171,-0.9006038825835925,-0.7267016572786755,-0.9182870718529719,0.9960709137233889,0
