시설물명,위도,경도,도로안전표지,도로적색표면,무단횡단방지펜스,무인교통단속카메라,보호구역표지판,생활안전CCTV,신호등,옐로카펫,횡단보도,어린이 비율(%),발생건수
구름산초등학교,37.453765538,126.88443634,-0.2917299829957891,0.8111930559315832,1.0983803253129778,0.5614282074362117,1.7149310570294742,0.6051421203111171,1.001292515419025,2.1447710840973517,1.271290933240608,-0.024108051267097093,0
소하초등학교,37.447116781,126.888053937,-0.2917299829957891,2.197925319144234,0.7100448203496372,1.6622920580605405,1.967745984803643,0.9848040116955713,3.4737578328224283,-0.7267016572786755,2.6093663807977956,-0.024108051267097093,0
홍익어린이집,37.474168784,126.864568531,-0.2917299829957891,0.8111930559315832,0.3217093153862968,-0.3123765890323427,-0.5752140166271691,0.9848040116955713,0.9537451054689597,-0.7267016572786755,0.7847180432198124,0.9960709137233889,0
마리아어린이집,37.471790925,126.865684408,-0.2917299829957891,2.891291450750559,2.7488062214071745,0.5614282074362117,1.6021752253455064,0.9848040116955713,2.712999273621381,0.709034713409338,2.6093663807977956,0.9960709137233889,0
광덕초등학교,37.472941774,126.867567576,3.4278273002005224,1.9668032752754585,1.9721352114804935,0.5614282074362117,1.2822217198257742,0.9848040116955713,2.332619994020858,0.709034713409338,1.8795070457666023,0.9960709137233889,0
안현초등학교,37.470454112,126.868184636,-0.2917299829957891,2.4290473630130087,2.8458900976480095,0.5614282074362117,1.6594929472143902,0.14047351923099557,1.9046933044702687,0.709034713409338,1.7578638232614034,-0.28305237506160114,0
구름산어린이집,37.468178692,126.865305483,-0.2917299829957891,1.2734371436691334,0.9042125728313075,-1.806155755032396,0.11031024835070036,-1.302918991269531,-0.13984532338254543,-0.7267016572786755,0.7847180432198124,0.9960709137233889,0
하안북초등학교,37.465514167,126.867288614,-0.2917299829957891,1.0423150998003583,0.6129609441088022,0.5614282074362117,0.9739686822365208,-0.45858849880495506,0.2405339562179781,-0.7267016572786755,0.29814515319901685,-0.28305237506160114,0
가림유치원,37.463910106,126.868203087,-0.2917299829957891,0.5800710120628081,0.3217093153862968,0.5614282074362117,0.9739686822365208,0.14047351923099557,-0.04475050348241454,-0.7267016572786755,0.176501930693818,-0.28305237506160114,0
하안초등학교,37.463744031,126.874382633,3.4278273002005224,-0.3444171634122923,0.03045768666379147,0.5614282074362117,-0.3760769581465041,-0.45858849880495506,-0.5677720129331344,-0.7267016572786755,-0.6750006268425741,-0.28305237506160114,0
예원유치원,37.461271246,126.877311964,3.4278273002005224,-0.5755392072810674,-0.35787781829954896,-1.806155755032396,-0.5752140166271691,-0.45858849880495506,-0.7579616527333962,-0.7267016572786755,-1.1615735168633696,-0.28305237506160114,0
예지유치원,37.490201801,126.867907656,-0.2917299829957891,-0.3444171634122923,-0.35787781829954896,-0.3123765890323427,-0.03680083238775859,-0.45858849880495506,-0.3300349631828072,-0.7267016572786755,0.176501930693818,0.9960709137233889,2
