,gbn,lon,lat
1923,경기도 화성시,127.0359212455636,37.21916961236749
1924,경기도 화성시,127.06714709761444,37.20653290418012
1925,경기도 화성시,126.7752536542523,37.207004071526015
1926,경기도 화성시,126.80498133781188,37.20534879874885
1927,경기도 화성시,126.9730685036755,37.223421351931535
1928,경기도 화성시,127.06034597643004,37.211877974648246
1929,경기도 화성시,126.92375878547853,37.10580102410608
1930,경기도 화성시,127.05923576745091,37.20453244981924
1931,경기도 화성시,126.76064207368262,37.18848839953709
1932,경기도 화성시,126.72112890660188,37.18437167439768
1933,경기도 화성시,126.82463415992316,37.0866838321381
1934,경기도 화성시,126.82162302511584,37.08643577922501
1935,경기도 화성시,126.83412739416468,37.19402484274001
1936,경기도 화성시,126.97390068890805,37.2223123972105
1937,경기도 화성시,126.91288547385751,37.131129081865055
1938,경기도 화성시,126.91408467908956,37.13147448268849
1939,경기도 화성시,126.90323361850112,37.15957826700649
1940,경기도 화성시,127.03723686617958,37.21895347234946
1941,경기도 화성시,127.0615077097962,37.20915703348402
1942,경기도 화성시,126.8044132243736,37.20523524365851
1943,경기도 화성시,126.65894222940584,37.191054630733255
1944,경기도 화성시,127.06662664430834,37.19503582186975
1945,경기도 화성시,126.90134138504976,37.10412485348239
1946,경기도 화성시,126.96177812606786,37.23747092971815
1947,경기도 화성시,126.9620156379786,37.237502353628926
1948,경기도 화성시,126.96196108299594,37.23771000464133
1949,경기도 화성시,126.87786998236314,37.26552971735428
1950,경기도 화성시,126.8406079715846,37.11597712481516
1951,경기도 화성시,126.82970288116783,37.117175142227744
1952,경기도 화성시,126.72209224849728,37.22063433768523
1953,경기도 화성시,126.90105022685074,37.10425081444284
1954,경기도 화성시,127.06235565843714,37.21366616915344
1955,경기도 화성시,126.95913426360562,37.20881067719414
1956,경기도 화성시,126.95949923307732,37.208505269738325
1957,경기도 화성시,127.03804965007228,37.21526504817693
1958,경기도 화성시,127.03794648380556,37.20415531409584
1959,경기도 화성시,126.82888434013496,37.11787021927246
1960,경기도 화성시,126.70693393738212,37.23327320717911
1961,경기도 화성시,126.70245397700496,37.24029319004231
1962,경기도 화성시,127.04274216810072,37.21710378722254
1963,경기도 화성시,127.04314457522416,37.21730491325785
1964,경기도 화성시,127.06043256138344,37.23326847178033
1965,경기도 화성시,127.03715279390886,37.21129756882256
1966,경기도 화성시,127.06003803919516,37.21507739198788
1967,경기도 화성시,126.80026340332267,37.042698505170975
1968,경기도 화성시,127.05567733772426,37.21379992368611
1969,경기도 화성시,126.87214237834046,37.1460818206742
1970,경기도 화성시,127.01275369744968,37.12905202117841
1971,경기도 화성시,127.0399303952047,37.2061598256136
1972,경기도 화성시,127.05889452191384,37.23225235837323
1973,경기도 화성시,127.03476064809006,37.21855236159189
1974,경기도 화성시,127.03929186735914,37.20234069915199
1975,경기도 화성시,126.90326331987028,37.13111615102121
1976,경기도 화성시,126.73115057719906,37.215020749746245
1977,경기도 화성시,126.84598707164128,37.06678815125786
1978,경기도 화성시,126.70207118483674,37.13826847071256
1979,경기도 화성시,126.97065842704797,37.22897510451801
1980,경기도 화성시,126.8238482200854,37.08763467963117
1981,경기도 화성시,126.96129875753984,37.212792356604886
1982,경기도 화성시,127.0674882308386,37.20395091091848
1983,경기도 화성시,127.07685222062598,37.19635703546909
1984,경기도 화성시,126.73966122587342,37.21374295618655
1985,경기도 화성시,126.90426416425284,37.25318147171716
1986,경기도 화성시,126.90056375956826,37.25335317941496
1987,경기도 화성시,126.89686666778992,37.2551407055991
1988,경기도 화성시,127.07580831252832,37.22160818890861
1989,경기도 화성시,127.07549509231282,37.22178368795367
1990,경기도 화성시,126.97960160749844,37.21513682269715
1991,경기도 화성시,127.02018787506628,37.20549070936478
1992,경기도 화성시,127.03641653435749,37.2192428202912
1993,경기도 화성시,127.03635006423318,37.21928463109498
1994,경기도 화성시,126.73226204328272,37.21098643157772
1995,경기도 화성시,126.98692727980026,37.22039964725357
1996,경기도 화성시,126.8043699305256,37.20572275224205
1997,경기도 화성시,127.02394920789052,37.226365288788
1998,경기도 화성시,127.05952478425148,37.21035825823418
1999,경기도 화성시,127.0582824102428,37.21808642631191
2000,경기도 화성시,127.06090129147154,37.206342815656974
2001,경기도 화성시,127.01382393641062,37.20306050998052
2002,경기도 화성시,127.07791543699942,37.16381383438279
2003,경기도 화성시,126.7804485788958,37.20618787104786
2004,경기도 화성시,126.78010240080584,37.20626564758432
2005,경기도 화성시,126.82222289004928,37.07879370866942
2006,경기도 화성시,127.06592583030618,37.20705339552982
2007,경기도 화성시,126.81310227034726,37.084664426519694
2008,경기도 화성시,127.04207770937973,37.20709278263925
2009,경기도 화성시,127.043897793691,37.20777069450674
2010,경기도 화성시,126.83560706310097,37.07186558605364
2011,경기도 화성시,127.07158986545326,37.18908173559872
2012,경기도 화성시,126.8000416930114,37.042444164177
2013,경기도 화성시,126.973817931952,37.077547982378704
2014,경기도 화성시,126.820346981706,37.08629868540704
2015,경기도 화성시,126.98729489701594,37.21843514370936
2016,경기도 화성시,127.02611794746277,37.21514593559167
2017,경기도 화성시,126.98253511401349,37.14914803205521
2018,경기도 화성시,126.9590343278846,37.218206235928434
2019,경기도 화성시,126.7018742115736,37.14914765515783
2020,경기도 화성시,126.69876953621343,37.13564881439471
2021,경기도 화성시,126.8599177724274,37.22933364206388
2022,경기도 화성시,126.94880041076476,37.22019014394647
2023,경기도 화성시,127.04382156758903,37.20432761786773
2024,경기도 화성시,126.96104954526314,37.23747666185139
2025,경기도 화성시,126.86209558093276,37.09048471604592
2026,경기도 화성시,126.95414119287108,37.24339060281873
2027,경기도 화성시,126.85915445214928,37.07985625239808
2028,경기도 화성시,127.03662271240928,37.20622398586437
2029,경기도 화성시,127.0346677855121,37.21860373962696
2030,경기도 화성시,126.82845119942954,37.117117691905406
2031,경기도 화성시,126.84431210769978,37.10351863582392
2032,경기도 화성시,127.07799792637772,37.18249906445073
2033,경기도 화성시,127.05968682308615,37.21105735567198
2034,경기도 화성시,127.04455510468468,37.21511192158426
2035,경기도 화성시,126.95901555088648,37.21797757465042
2036,경기도 화성시,127.04484368492658,37.20834289933103
2037,경기도 화성시,127.03684223336526,37.21892212210771
2038,경기도 화성시,127.0369261152206,37.21887338079253
2039,경기도 화성시,127.07858333304893,37.214956261029386
2040,경기도 화성시,126.9105620096519,37.13099451750778
2041,경기도 화성시,126.84806283515736,37.24961704945445
2042,경기도 화성시,127.01630850282638,37.20560368153752
2043,경기도 화성시,126.9812281286089,37.17093552316494
2044,경기도 화성시,126.97257534068778,37.10728628034049
2045,경기도 화성시,126.69748488398956,37.17303749743001
2046,경기도 화성시,127.03355881417674,37.20739839529196
2047,경기도 화성시,127.02351195550436,37.20100614896248
2048,경기도 화성시,127.06358171345924,37.20877093242266
2049,경기도 화성시,127.0713533449118,37.188812274058655
2050,경기도 화성시,126.90186799995608,37.12989817821406
2051,경기도 화성시,126.80742057354428,37.02563013104985
2052,경기도 화성시,126.92120879716434,37.13133123367089
2053,경기도 화성시,126.81440893811616,37.20887741969635
2054,경기도 화성시,127.0432840720074,37.21569247955928
2055,경기도 화성시,127.035494584795,37.21947819705187
2056,경기도 화성시,127.03530409103396,37.2196200610833
2057,경기도 화성시,127.04245465840155,37.21145867476104
2058,경기도 화성시,127.00218256953754,37.20076463748642
2059,경기도 화성시,127.11515660350496,37.20636197658455
2060,경기도 화성시,127.08875340250717,37.18096970987455
2061,경기도 화성시,126.65936631607926,37.19254496489411
2062,경기도 화성시,127.10764724417996,37.20909964891048
2063,경기도 화성시,127.041096997872,37.20306159011493
2064,경기도 화성시,126.94838104996543,37.21573941917251
2065,경기도 화성시,126.89409808698238,37.12265636354864
2066,경기도 화성시,127.03494619708556,37.208024863860444
2067,경기도 화성시,127.05772309918422,37.21785733818255
2068,경기도 화성시,126.95865548690796,37.2174358063879
2069,경기도 화성시,127.05857195857168,37.20868398229702
2070,경기도 화성시,126.84425155122408,37.179193554516445
2071,경기도 화성시,126.97462341167883,37.22157300041866
2072,경기도 화성시,127.01637771393378,37.20541524415286
2073,경기도 화성시,126.9272568068339,37.13066693938805
2074,경기도 화성시,127.06522237208095,37.21146248679047
2075,경기도 화성시,127.06318328368008,37.22401680929116
2076,경기도 화성시,127.08043326230084,37.22130562117069
2077,경기도 화성시,127.05372043084763,37.20149119569585
2078,경기도 화성시,126.86211609905526,37.15768167634868
2079,경기도 화성시,127.0686226607782,37.19105716281166
2080,경기도 화성시,127.05939237738258,37.20359406015477
2081,경기도 화성시,127.08121982101471,37.20780223262859
2082,경기도 화성시,126.86103887433636,37.08212601619744
2083,경기도 화성시,126.81687425173172,37.08905576337537
2084,경기도 화성시,127.05625813789868,37.20030186817036
2085,경기도 화성시,126.82156249555628,37.0852336781736
2086,경기도 화성시,126.8216735412916,37.08521116964161
2087,경기도 화성시,126.82152772834004,37.0851452536141
2088,경기도 화성시,127.07399766811209,37.204562698469886
2089,경기도 화성시,126.85387863114757,37.04927258516513
2090,경기도 화성시,126.85764477493072,37.102893759853686
2091,경기도 화성시,126.73616688888048,37.21346738383178
2092,경기도 화성시,126.82492444873044,37.08753863478616
2093,경기도 화성시,126.82475687014554,37.08755232540872
2094,경기도 화성시,127.07164537396386,37.19925597366445
2095,경기도 화성시,126.96384732117062,37.215139563039344
2096,경기도 화성시,126.82648151002478,37.0878770017836
2097,경기도 화성시,126.82611930241552,37.08788504914295
2098,경기도 화성시,126.82486040148903,37.08710200467827
2099,경기도 화성시,126.93729169530884,37.18074349943242
2100,경기도 화성시,127.06729597657215,37.20211911990727
2101,경기도 화성시,127.03962972374194,37.20066370701164
2102,경기도 화성시,126.84306385554234,37.11049186185845
2103,경기도 화성시,126.97228805792184,37.10719809835638
2104,경기도 화성시,126.7279781977322,37.20950210696752
2105,경기도 화성시,126.81540020441162,37.26951817715334
2106,경기도 화성시,126.74222844035307,37.19152190222015
2107,경기도 화성시,126.94515487470858,37.11766110215679
2108,경기도 화성시,126.79489055822437,37.04562332622035
2109,경기도 화성시,127.07227496673492,37.19258735337038
2110,경기도 화성시,126.84325567522262,37.11030980225562
2111,경기도 화성시,126.84329037283906,37.11058732117562
2112,경기도 화성시,126.8710669483462,37.16299482078725
2113,경기도 화성시,127.03963552362796,37.20045079997741
2114,경기도 화성시,127.0673404688086,37.20017011098702
2115,경기도 화성시,126.95422582919196,37.22568384468916
2116,경기도 화성시,127.038041814595,37.21164198347207
2117,경기도 화성시,127.07425344911124,37.228064862609926
2118,경기도 화성시,126.96145810313308,37.23734914879736
2119,경기도 화성시,126.82469294193868,37.08712195977238
2120,경기도 화성시,126.80755834380568,37.02573134665309
2121,경기도 화성시,126.9276589177962,37.20284903927544
2122,경기도 화성시,127.06619785283362,37.20752465289808
2123,경기도 화성시,126.81586601944215,37.08158282504728
2124,경기도 화성시,126.93627258954405,37.17683902221759
2125,경기도 화성시,126.97901599445068,37.19027091099233
2126,경기도 화성시,127.00661537156998,37.15312056242793
2127,경기도 화성시,126.800213179896,37.04037135053186
2128,경기도 화성시,127.04586030672586,37.22960603105314
2129,경기도 화성시,126.82243502363842,37.08520198962485
2130,경기도 화성시,126.82212170662469,37.08519026423306
2131,경기도 화성시,126.76183084186836,37.18888855549032
2132,경기도 화성시,126.91272341117656,37.1312121849778
2133,경기도 화성시,126.9483175686088,37.21740087682238
2134,경기도 화성시,126.84297521411534,37.10846358650238
2135,경기도 화성시,126.7376577893096,37.23813502098298
2136,경기도 화성시,126.90938819519307,37.13090844442805
2137,경기도 화성시,126.76664798792724,37.20804610872537
2138,경기도 화성시,126.81689314323478,37.089198143425605
2139,경기도 화성시,126.72934058987836,37.20806307807159
2140,경기도 화성시,127.05877748843037,37.21691698481287
2141,경기도 화성시,127.06511031389688,37.23627257071317
2142,경기도 화성시,127.06422381923836,37.23586569639762
2143,경기도 화성시,127.0547660450479,37.20151215296023
2144,경기도 화성시,126.81679365197722,37.08192847887863
2145,경기도 화성시,126.65713198113257,37.19066809545589
2146,경기도 화성시,126.8163271997553,37.08566020659387
2147,경기도 화성시,127.07998913923676,37.191142166808696
2148,경기도 화성시,126.90339675787492,37.12660343714488
2149,경기도 화성시,126.97592864022242,37.22009707603128
2150,경기도 화성시,126.72663953720227,37.18604155049293
2151,경기도 화성시,127.05913183004762,37.20955583534656
2152,경기도 화성시,126.87029544515252,37.16254458646668
2153,경기도 화성시,127.05937352036143,37.209937467198
2154,경기도 화성시,127.06772533751604,37.20987002572515
2155,경기도 화성시,126.8285885433335,37.11714884313646
2156,경기도 화성시,126.8632854676325,37.13664184551362
2157,경기도 화성시,127.05912382052269,37.21006949221403
2158,경기도 화성시,127.06569828299996,37.20696121547053
2159,경기도 화성시,127.084153243335,37.20449761701399
2160,경기도 화성시,126.9616098977827,37.236677743025226
2161,경기도 화성시,126.9834722352812,37.16334269623368
2162,경기도 화성시,126.84980958161476,37.1597388533539
2163,경기도 화성시,127.05537623451184,37.213953098221
2164,경기도 화성시,127.0736540294718,37.19579255293208
2165,경기도 화성시,127.07384229135567,37.195746130729134
2166,경기도 화성시,126.73631116422504,37.213062390410585
2167,경기도 화성시,126.70928825818726,37.20151096857455
2168,경기도 화성시,127.0628488154197,37.23325373701967
2169,경기도 화성시,127.04845375452436,37.21423033575619
2170,경기도 화성시,127.04855763536392,37.214236398087095
2171,경기도 화성시,127.04756599905345,37.21353662583934
2172,경기도 화성시,127.03760287687268,37.21937212348799
2173,경기도 화성시,127.02391438881044,37.206610837504485
2174,경기도 화성시,127.03925334969092,37.21355531918488
2175,경기도 화성시,127.07835115930216,37.18606135158021
2176,경기도 화성시,126.91286795930296,37.13133057367113
2177,경기도 화성시,126.8229007563092,37.08549868298578
2178,경기도 화성시,126.8314464944411,37.12095404779389
2179,경기도 화성시,126.83733141571082,37.12918139860472
2180,경기도 화성시,126.80738970540436,37.02549334254023
2181,경기도 화성시,126.88323765045116,37.19004725081672
2182,경기도 화성시,126.77485042052513,37.20700738255604
2183,경기도 화성시,126.77733878020462,37.20516248846008
2184,경기도 화성시,127.05880202356693,37.23149148964292
2185,경기도 화성시,127.05299609214002,37.19966186874984
2186,경기도 화성시,127.06990132596756,37.2207401028357
2187,경기도 화성시,127.06762106130432,37.20393629696084
2188,경기도 화성시,126.98853824917472,37.20733048297528
2189,경기도 화성시,127.05820370332036,37.20152362339473
2190,경기도 화성시,127.05191258322688,37.21351143213535
2191,경기도 화성시,126.91371601202772,37.12328759605149
2192,경기도 화성시,126.76665889984136,37.16766426225716
2193,경기도 화성시,127.09878790515984,37.19867201265499
2194,경기도 화성시,126.9790998583968,37.22405938126085
2195,경기도 화성시,126.89883796847856,37.15720822421427
2196,경기도 화성시,127.04973679895323,37.208901313732
2197,경기도 화성시,127.05267156935577,37.20506474060042
2198,경기도 화성시,127.07640549781944,37.19639886298079
2199,경기도 화성시,127.0793978703718,37.196470042809565
2200,경기도 화성시,127.07912692745852,37.19607460353123
2201,경기도 화성시,127.07889274204558,37.19572488563371
2202,경기도 화성시,127.04283701491444,37.21394926875141
2203,경기도 화성시,126.8452102892116,37.18133823779217
2204,경기도 화성시,126.82333187926764,37.21785236720213
2205,경기도 화성시,126.75998037645748,37.2110139947623
2206,경기도 화성시,126.97083690827604,37.10744049748962
2207,경기도 화성시,126.80201620438332,37.109619626151975
2208,경기도 화성시,126.89070899553552,37.25778969897892
2209,경기도 화성시,126.90864867027352,37.13670917270092
2210,경기도 화성시,126.91024141341096,37.11582313941848
2211,경기도 화성시,127.03809629324142,37.21493249630444
2212,경기도 화성시,126.84436891759304,37.10339394151383
2213,경기도 화성시,126.95703933391286,37.22046046267813
2214,경기도 화성시,126.9507291164806,37.21729489142196
2215,경기도 화성시,126.97451414283468,37.090987360983945
2216,경기도 화성시,126.69114195100168,37.17446723367284
2217,경기도 화성시,127.07268474136008,37.20136768050507
2218,경기도 화성시,126.8801229868054,37.19801299720187
2219,경기도 화성시,126.74562366657456,37.23150461824044
2220,경기도 화성시,127.12283522162616,37.20443607480561
2221,경기도 화성시,126.98827289943436,37.179950559115326
2222,경기도 화성시,126.98561683866332,37.125330669895774
2223,경기도 화성시,127.05900383364414,37.23234159407463
2224,경기도 화성시,127.06649093156686,37.23414455921262
2225,경기도 화성시,126.65682932417631,37.18992890849093
2226,경기도 화성시,126.73008171506558,37.21517480221636
2227,경기도 화성시,126.95140662853215,37.221752862791405
2228,경기도 화성시,127.0566333206724,37.21537847440702
2229,경기도 화성시,126.89099726314096,37.20229921566143
2230,경기도 화성시,126.89192540362112,37.20220628238253
2231,경기도 화성시,126.84613814584762,37.17247514216464
2232,경기도 화성시,127.07369794858305,37.19559837136073
2233,경기도 화성시,126.94849634344207,37.21956487345389
2234,경기도 화성시,126.95131426896154,37.22287003480049
2235,경기도 화성시,127.07878417534806,37.21511059501528
2236,경기도 화성시,126.8024680663254,37.17348760408454
2237,경기도 화성시,126.95129566581193,37.22294010189268
2238,경기도 화성시,126.8159753813394,37.08180793297025
2239,경기도 화성시,127.05639848754028,37.20021357645373
2240,경기도 화성시,126.82308119197836,37.08521270352556
2241,경기도 화성시,126.82284594050373,37.08535635443809
2242,경기도 화성시,126.82266231207302,37.08536821688504
2243,경기도 화성시,127.04891309272725,37.21491581878732
2244,경기도 화성시,126.95031045338264,37.21877924873267
2245,경기도 화성시,127.04205026106078,37.213834806363394
2246,경기도 화성시,127.00759672357452,37.16393177445816
2247,경기도 화성시,126.90201947339068,37.13189706659786
2248,경기도 화성시,126.9770821360222,37.16573151552714
2249,경기도 화성시,127.03415990718074,37.23160570421428
2250,경기도 화성시,126.8991683167958,37.1570873540046
2251,경기도 화성시,127.04616819899668,37.2130283291925
2252,경기도 화성시,126.98853295469772,37.080944018939135
2253,경기도 화성시,126.98819720444568,37.0808584744571
2254,경기도 화성시,127.06011261220875,37.20652875342244
2255,경기도 화성시,126.82235670126778,37.08643981902573
2256,경기도 화성시,126.89231586316166,37.16884680790368
2257,경기도 화성시,127.05255038558604,37.2266396071098
2258,경기도 화성시,126.7559870890992,37.180425314202594
2259,경기도 화성시,126.91362019276826,37.07806326332228
2260,경기도 화성시,126.80863373124282,37.17528266459735
2261,경기도 화성시,126.83167667978714,37.24477705438757
2262,경기도 화성시,127.07236035898605,37.21110375552932
2263,경기도 화성시,126.81453605129327,37.08074321379901
2264,경기도 화성시,126.73602118787063,37.21356886329847
2265,경기도 화성시,126.81714326766787,37.1259059033469
2266,경기도 화성시,126.95932333023458,37.21798715988504
2267,경기도 화성시,126.82285744298774,37.08945188724633
2268,경기도 화성시,126.92451547605918,37.23518470687735
2269,경기도 화성시,126.75883767789286,37.20073231558256
2270,경기도 화성시,126.75733610315623,37.20060206632185
2271,경기도 화성시,126.70810313545144,37.1678518470484
2272,경기도 화성시,127.03427802121804,37.21079673551054
2273,경기도 화성시,126.94992705017518,37.218373633456864
2274,경기도 화성시,127.03185862660274,37.2067166295047
2275,경기도 화성시,126.98127160546493,37.15241920291038
2276,경기도 화성시,127.02777564863408,37.13381454434239
2277,경기도 화성시,126.92248050145452,37.1998304042293
2278,경기도 화성시,126.97114881561136,37.21387394282841
2279,경기도 화성시,127.04773336330096,37.22556324087135
2280,경기도 화성시,126.96114892904204,37.23785979230553
2281,경기도 화성시,126.80019580137431,37.04255313836903
2282,경기도 화성시,126.89537543994128,37.15454829380576
2283,경기도 화성시,127.05891515555508,37.20966973715008
2284,경기도 화성시,126.92742758945752,37.13090421642439
2285,경기도 화성시,126.92742227556188,37.13064233345152
2286,경기도 화성시,127.04361831832404,37.21180926942031
2287,경기도 화성시,127.08784563598871,37.178257684325466
2288,경기도 화성시,127.08396328244372,37.20492051079288
2289,경기도 화성시,127.06705853890334,37.193508895460965
2290,경기도 화성시,127.06350301571923,37.23551312687727
2291,경기도 화성시,127.04718056230108,37.20969591907494
2292,경기도 화성시,126.84890367221338,37.1573404480358
2293,경기도 화성시,126.84800506525248,37.1561317198955
2294,경기도 화성시,126.84981170493492,37.15918945944316
2295,경기도 화성시,127.0372582902962,37.20462176145587
2296,경기도 화성시,127.05969483447964,37.206664847855095
2297,경기도 화성시,126.9383805552116,37.12441314064229
2298,경기도 화성시,126.95195559071126,37.21725354599934
2299,경기도 화성시,127.03502137840562,37.21869907922521
2300,경기도 화성시,126.81473878964005,37.086901652586135
2301,경기도 화성시,126.81479268424482,37.08679261753189
2302,경기도 화성시,126.8207033145465,37.088490004294485
2303,경기도 화성시,126.84955467584965,37.103573371859085
2304,경기도 화성시,127.09207437926162,37.18233758046307
2305,경기도 화성시,126.82145266616456,37.08482205793935
2306,경기도 화성시,126.959999380654,37.217320780406965
2307,경기도 화성시,126.86188120321236,37.09307098417911
2308,경기도 화성시,126.82253014819662,37.08634877419759
2309,경기도 화성시,127.08034394532854,37.19226991436467
2310,경기도 화성시,127.0785155936891,37.21096227709672
2311,경기도 화성시,127.05588906653456,37.20399774625054
2312,경기도 화성시,127.03484393815404,37.21878363705379
2313,경기도 화성시,126.81713204564532,37.08914101491354
2314,경기도 화성시,126.8169423408637,37.08890351187455
2315,경기도 화성시,127.05465396566792,37.20156065421281
2316,경기도 화성시,127.05331300457956,37.2007355594978
2317,경기도 화성시,126.93814932236712,37.18427184874102
2318,경기도 화성시,126.94531379040342,37.11740067823888
2319,경기도 화성시,126.82877807810044,37.11743883457931
2320,경기도 화성시,126.80617864973183,37.20559023956578
2321,경기도 화성시,127.04396544523983,37.208012245614405
2322,경기도 화성시,127.04470764981602,37.208485677141454
2323,경기도 화성시,126.95860454181866,37.217618264481615
2324,경기도 화성시,126.8133063526622,37.17607664982029
2325,경기도 화성시,126.81190997056586,37.26831054653879
2326,경기도 화성시,127.03728050193322,37.21972203985988
2327,경기도 화성시,126.73620683720137,37.21315245313235
2328,경기도 화성시,126.90385082650889,37.16224589943872
2329,경기도 화성시,126.94002998172024,37.19725017124826
2330,경기도 화성시,126.74924974781564,37.18967152413671
2331,경기도 화성시,126.81628816682044,37.08557523486841
2332,경기도 화성시,127.01138819755138,37.20972474832203
2333,경기도 화성시,127.04291440972884,37.211266220476745
2334,경기도 화성시,126.78347854220269,37.20528939417851
2335,경기도 화성시,126.88924905734687,37.20181728996523
2336,경기도 화성시,126.9763375590463,37.21586596663499
2337,경기도 화성시,127.06443145306312,37.21028245801481
