연번,위도,경도,보호구역아이디,시군구명,대상시설명,관할경찰서명,데이터기준일자
275,37.394779,127.118365,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
276,37.395659,127.118372,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
277,37.395776,127.118372,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
278,37.396273,127.118481,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
279,37.395672,127.116627,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
280,37.394441,127.117012,성남-01-016,성남시 분당구,보평초등학교,분당경찰서,2022-07-27
281,37.390394,127.081323,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
282,37.390362,127.081481,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
283,37.389664,127.081314,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
284,37.389696,127.081107,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
285,37.389155,127.080963,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
286,37.389381,127.081209,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
287,37.389124,127.081124,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
288,37.388566,127.080508,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
289,37.388757,127.080101,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
290,37.388676,127.079873,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
291,37.389001,127.078931,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
292,37.388884,127.078848,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
293,37.389108,127.078383,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
294,37.389119,127.077671,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
295,37.389162,127.078086,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
296,37.389379,127.076881,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
297,37.389238,127.075935,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
298,37.389368,127.075891,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
299,37.389344,127.075018,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
300,37.389425,127.075235,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
301,37.389037,127.075387,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
302,37.388999,127.075557,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
303,37.389727,127.075563,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
304,37.389914,127.075574,성남-01-017,성남시 분당구,산운초등학교,분당경찰서,2022-09-02
305,37.391594,127.068964,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
306,37.391625,127.067517,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
307,37.391437,127.067312,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
308,37.391341,127.067182,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
309,37.391321,127.068331,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
310,37.391467,127.068387,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
311,37.391489,127.068821,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
312,37.391056,127.068071,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
313,37.391137,127.067837,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
314,37.390965,127.067803,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
315,37.390811,127.067782,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
316,37.391816,127.067926,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
317,37.391769,127.068145,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
318,37.391904,127.068168,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
319,37.392202,127.068009,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
320,37.392231,127.068018,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
321,37.392261,127.068223,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
322,37.392447,127.067983,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
323,37.392554,127.067621,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
324,37.392621,127.066932,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
325,37.392674,127.066341,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
326,37.392721,127.066353,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
327,37.392684,127.066814,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
328,37.392655,127.067212,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
329,37.392603,127.067777,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
330,37.392651,127.068031,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
331,37.392448,127.068269,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
332,37.392619,127.068539,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
333,37.392757,127.068458,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
334,37.392796,127.068919,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
335,37.392891,127.068745,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
336,37.393026,127.069539,성남-01-018,성남시 분당구,운중초등학교,분당경찰서,2022-09-01
337,37.392461,127.098315,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
338,37.392989,127.098349,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
339,37.393102,127.098166,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
340,37.393321,127.098336,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
341,37.393598,127.098151,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
342,37.393949,127.098308,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
343,37.394143,127.098125,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
344,37.394641,127.098766,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
345,37.394796,127.098657,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
346,37.395208,127.098242,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
347,37.395139,127.098073,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
348,37.395727,127.098051,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
349,37.395994,127.098201,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
350,37.394637,127.099433,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
351,37.394792,127.099404,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
352,37.394651,127.099825,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
353,37.394779,127.099856,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
354,37.394648,127.099972,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
355,37.394645,127.100138,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
356,37.394904,127.100198,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
357,37.393977,127.099715,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
358,37.393508,127.099591,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
359,37.393511,127.099125,성남-01-019,성남시 분당구,낙생초등학교,분당경찰서,2022-08-25
360,37.386457,127.111042,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
361,37.386662,127.111045,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
362,37.387255,127.111048,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
363,37.387621,127.111041,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
364,37.387938,127.110051,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
365,37.387826,127.109367,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
366,37.387824,127.108808,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
367,37.387827,127.108667,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
368,37.388074,127.109336,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
369,37.388073,127.110441,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
370,37.388072,127.110846,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
371,37.388074,127.111332,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
372,37.388073,127.112216,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
373,37.388211,127.112713,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
374,37.388133,127.113167,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
375,37.387737,127.113226,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
376,37.386086,127.112581,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
377,37.387287,127.112646,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
378,37.387819,127.112517,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
379,37.387826,127.111988,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
380,37.387642,127.111402,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
381,37.387367,127.111401,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
382,37.386842,127.111398,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
383,37.386443,127.111403,성남-01-020,성남시 분당구,신백현초등학교,분당경찰서,2022-08-11
384,37.391103,127.116957,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
385,37.391166,127.116667,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
386,37.390211,127.116953,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
387,37.389756,127.116933,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
388,37.389803,127.116798,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
389,37.389141,127.116714,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
390,37.388783,127.116287,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
391,37.388606,127.116273,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
392,37.387967,127.115143,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
393,37.387882,127.114781,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
394,37.388096,127.114655,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
395,37.388183,127.115019,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
396,37.388284,127.115299,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
397,37.388678,127.115968,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
398,37.389214,127.116429,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
399,37.389682,127.116625,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
400,37.390196,127.116665,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
401,37.388072,127.114062,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
402,37.388084,127.113221,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
403,37.388066,127.113356,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
404,37.387811,127.113279,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
405,37.387915,127.113779,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
406,37.387833,127.114013,성남-01-021,성남시 분당구,성남화랑초등학교,분당경찰서,2022-08-29
407,37.460253,127.169934,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
408,37.460068,127.169821,성남-01-022,성남시 중원구,성남은행초등학교,성남중원경찰서,2022-08-04
409,37.435593,127.139893,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
410,37.435708,127.140114,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
411,37.436145,127.141298,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
412,37.436403,127.141776,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
413,37.436544,127.141615,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
414,37.436701,127.142303,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
415,37.436849,127.142165,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
416,37.436382,127.143039,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
417,37.435724,127.142868,성남-01-023,성남시 중원구,성남중앙초등학교,성남중원경찰서,2022-08-26
418,37.441625,127.161275,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
419,37.441923,127.161097,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
420,37.441999,127.161049,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
421,37.442157,127.160948,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
422,37.442317,127.160858,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
423,37.442552,127.160712,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
424,37.442666,127.160463,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
425,37.442581,127.160228,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
426,37.442498,127.160027,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
427,37.442011,127.160741,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
428,37.441953,127.160578,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
429,37.441902,127.160428,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
430,37.441788,127.160121,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
431,37.441521,127.159884,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
432,37.440646,127.159847,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
433,37.441517,127.159783,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
434,37.441841,127.159885,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
435,37.442073,127.159544,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
436,37.442107,127.159753,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
437,37.442231,127.159441,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
438,37.442312,127.159618,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
439,37.442615,127.159099,성남-01-024,성남시 중원구,단남초등학교,성남중원경찰서,2022-08-22
440,37.436467,127.154649,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
441,37.436471,127.154999,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
442,37.436461,127.155457,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
443,37.436452,127.155649,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
444,37.436452,127.155802,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
445,37.436447,127.156112,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
446,37.436429,127.156174,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
447,37.436437,127.156384,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
448,37.436437,127.156429,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
449,37.436478,127.156441,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
450,37.436644,127.156446,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
451,37.436999,127.156441,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
452,37.437275,127.156453,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
453,37.437296,127.156286,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
454,37.437296,127.156099,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
455,37.437298,127.155854,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
456,37.437308,127.155397,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
457,37.437308,127.155309,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
458,37.437308,127.155236,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
459,37.437313,127.155099,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
460,37.437311,127.154984,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
461,37.437313,127.154798,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
462,37.437321,127.154561,성남-01-025,성남시 중원구,대원초등학교,성남중원경찰서,2022-08-31
463,37.438811,127.164869,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
464,37.438931,127.164699,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
465,37.439141,127.164398,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
466,37.439362,127.164079,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
467,37.438631,127.162953,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
468,37.438282,127.163444,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
469,37.438002,127.163825,성남-01-026,성남시 중원구,대일초등학교,성남중원경찰서,2022-08-11
470,37.431063,127.151131,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
471,37.431231,127.151071,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
472,37.431365,127.151021,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
473,37.431813,127.150846,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
474,37.431482,127.151215,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
475,37.431229,127.151299,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
476,37.431288,127.151277,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
477,37.431175,127.151322,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
478,37.430851,127.151446,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
479,37.430599,127.151541,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
480,37.430528,127.151569,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
481,37.430438,127.151597,성남-01-027,성남시 중원구,대하초등학교,성남중원경찰서,2022-09-01
482,37.436801,127.147021,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
483,37.436776,127.147102,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
484,37.436911,127.147407,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
485,37.437284,127.148121,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
486,37.437234,127.148137,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
487,37.437513,127.148658,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
488,37.437299,127.148758,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
489,37.436843,127.149062,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
490,37.437001,127.149063,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
491,37.436893,127.149132,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
492,37.436052,127.149628,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
493,37.435973,127.149788,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
494,37.436149,127.149666,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
495,37.436527,127.149389,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
496,37.436501,127.149302,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
497,37.437331,127.148837,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
498,37.437569,127.148897,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
499,37.437621,127.149267,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
500,37.437802,127.149739,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
501,37.437927,127.150217,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
502,37.438093,127.150491,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
503,37.438366,127.150876,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
504,37.438473,127.151037,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
505,37.438667,127.151193,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
506,37.438685,127.151312,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
507,37.439411,127.150688,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
821,37.383007,127.126494,성남-01-046,성남시 분당구,서현초등학교,분당경찰서,2022-08-22
508,37.439544,127.150591,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
509,37.439387,127.150531,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
510,37.439591,127.150367,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
511,37.439905,127.150341,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
512,37.440151,127.149899,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
513,37.440241,127.150095,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
514,37.440918,127.151131,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
515,37.441535,127.152508,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
516,37.441769,127.152589,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
517,37.439786,127.148365,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
518,37.439568,127.148096,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
519,37.439788,127.148579,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
520,37.440012,127.149094,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
521,37.439404,127.147728,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
522,37.439204,127.147284,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
523,37.437683,127.145852,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
524,37.436801,127.146458,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
525,37.438251,127.145336,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
526,37.438694,127.146125,성남-01-028,성남시 중원구,성남제일초등학교,성남중원경찰서,2022-08-31
527,37.452223,127.149661,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
528,37.452047,127.149482,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
529,37.452042,127.149821,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
530,37.451986,127.149592,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
531,37.451828,127.149813,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
532,37.451979,127.150143,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
533,37.452406,127.150475,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
534,37.452487,127.150701,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
535,37.452377,127.150862,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
536,37.451373,127.151859,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
537,37.451009,127.151474,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
538,37.451341,127.150808,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
539,37.451762,127.150212,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
540,37.451179,127.151655,성남-01-029,성남시 수정구,성남북초등학교,성남수정경찰서,2022-08-17
541,37.438516,127.132907,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
542,37.437515,127.133273,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
543,37.437457,127.133301,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
544,37.437333,127.133357,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
545,37.437058,127.133481,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
546,37.436891,127.133777,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
547,37.436686,127.133876,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
548,37.436233,127.134087,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
549,37.436055,127.134161,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
550,37.435712,127.134321,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
551,37.435672,127.134125,성남-01-030,성남시 수정구,성남수정초등학교,성남수정경찰서,2022-08-11
