"30-34세","태평3동",888,525,363
"30-34세","태평4동",847,521,326
"30-34세","수진1동",796,483,313
"30-34세","수진2동",1089,642,447
"30-34세","단대동",1042,562,480
"30-34세","산성동",295,166,129
"30-34세","양지동",530,291,239
"30-34세","복정동",1049,648,401
"30-34세","위례동",3515,1631,1884
"30-34세","신촌동",480,266,214
"30-34세","고등동",1253,622,631
"30-34세","시흥동",497,288,209
"30-34세","중원구",16934,9190,7744
"30-34세","성남동",3413,2020,1393
"30-34세","중앙동",1253,623,630
"30-34세","금광1동",1909,889,1020
"30-34세","금광2동",1975,1040,935
"30-34세","은행1동",788,447,341
"30-34세","은행2동",1606,892,714
"30-34세","상대원1동",1904,1099,805
"30-34세","상대원2동",194,105,89
"30-34세","상대원3동",803,463,340
"30-34세","하대원동",1422,758,664
"30-34세","도촌동",1667,854,813
"30-34세","분당구",34407,17408,16999
"30-34세","분당동",1741,968,773
"30-34세","수내1동",1280,628,652
"30-34세","수내2동",262,129,133
"30-34세","수내3동",695,402,293
"30-34세","정자동",1223,702,521
"30-34세","정자1동",2659,1341,1318
"30-34세","정자2동",1389,731,658
"30-34세","정자3동",1146,580,566
"30-34세","서현1동",2283,1209,1074
"30-34세","서현2동",1120,584,536
"30-34세","이매1동",1617,829,788
"30-34세","이매2동",604,309,295
"30-34세","야탑1동",1438,779,659
"30-34세","야탑2동",959,487,472
"30-34세","야탑3동",2524,1331,1193
"30-34세","금곡동",2280,1126,1154
"30-34세","구미동",2265,1126,1139
"30-34세","구미1동",1457,708,749
"30-34세","판교동",1388,646,742
"30-34세","삼평동",1566,775,791
"30-34세","백현동",1816,823,993
"30-34세","운중동",2695,1195,1500
"35-39세","성남시",63907,32296,31611
"35-39세","수정구",16833,8938,7895
"35-39세","신흥1동",687,402,285
"35-39세","신흥2동",3193,1631,1562
"35-39세","신흥3동",645,383,262
"35-39세","태평1동",785,479,306
"35-39세","태평2동",847,465,382
"35-39세","태평3동",664,350,314
"35-39세","태평4동",567,316,251
